PHONE|TYPE|IN_OUT|LOCAL|DURATION|DATE|TIME|ROAMING|AMOUNT|IN_NETWORK|IS_PROMO|TOLL_FREE|BYTES|TYPE
0742291287|0742324463|SA|LOC|2|20130220|092138|NRM|2.38|0|1|N||VOICE
9822251890|internet.ioperator.com|SA|LOC|0|20130220|213209|NRM|3.99|0|0|N|221184|INTERNET
3332313079|internet.ioperator.com|SA|LOC|0|20130220|220746|NRM|0|0|0|N|0|INTERNET
7973263829|internet.ioperator.com|SA|LOC|0|20130220|215500|NRM|.06|0|0|N|72704|INTERNET
6655836706|internet.ioperator.com|SA|LOC|0|20130220|151016|NRM|.06|0|0|N|61440|INTERNET
7642147652|internet.ioperator.com|SA|LOC|0|20130220|213625|NRM|.29|0|0|N|329728|INTERNET
6622426575|internet.ioperator.com|SA|LOC|0|20130220|233303|NRM|1.21|0|0|N|1266688|INTERNET
6637898656|internet.ioperator.com|SA|LOC|0|20130220|211751|NRM|.12|0|0|N|125952|INTERNET
3332176996|internet.ioperator.com|SA|LOC|0|20130220|223946|NRM|.01|0|0|N|11264|INTERNET
8822138316|ba.ioperator.com|SA|LOC|0|20130220|230346|NRM|17.72|0|0|N|18524160|INTERNET
5722159848|internet.ioperator.com|SA|LOC|0|20130220|151323|NRM|0|0|0|N|77824|INTERNET
3332166018|wap.ioperator.com|SA|LOC|0|20130220|151310|NRM|0|0|0|N|0|INTERNET
5554182248|internet.ioperator.com|SA|LOC|0|20130220|193355|NRM|0|0|0|N|0|INTERNET
3522378079|internet.ioperator.com|SA|LOC|0|20130220|151938|NRM|0|0|0|N|0|INTERNET
8642169380|internet.ioperator.com|SA|LOC|0|20130220|192718|NRM|.49|0|0|N|513024|INTERNET
0322404106|internet.ioperator.com|SA|LOC|0|20130220|193214|NRM|0|0|0|N|0|INTERNET
7822196428|internet.ioperator.com|SA|LOC|0|20130220|201755|NRM|0|0|0|N|3072|INTERNET
8334015413|internet.ioperator.com|SA|LOC|0|20130220|220934|NRM|0|0|0|N|6144|INTERNET
0642290819|internet.ioperator.com|SA|LOC|0|20130220|215400|NRM|0|0|0|N|4096|INTERNET
9443442368|internet.ioperator.com|SA|LOC|0|20130220|220315|NRM|0|0|0|N|36864|INTERNET
3942136712|internet.ioperator.com|SA|LOC|0|20130220|220349|NRM|0|0|0|N|0|INTERNET
5882364522|internet.ioperator.com|SA|LOC|0|20130220|201614|NRM|0|0|0|N|5120|INTERNET
4424432391|internet.ioperator.com|SA|LOC|0|20130220|201857|NRM|0|0|0|N|0|INTERNET
6645928883|wap.ioperator.com|SA|LOC|0|20130220|220509|NRM|.01|0|0|N|17408|INTERNET
8332145886|internet.ioperator.com|SA|LOC|0|20130220|212939|NRM|0|0|0|N|5120|INTERNET
8553305154|internet.ioperator.com|SA|LOC|0|20130220|215652|NRM|0|0|0|N|311296|INTERNET
9221877187|internet.ioperator.com|SA|LOC|0|20130220|201343|NRM|.07|0|0|N|73728|INTERNET
7783667982|internet.ioperator.com|SA|LOC|0|20130220|195205|NRM|.01|0|0|N|11264|INTERNET
9223225704|wap.ioperator.com|SA|LOC|0|20130220|201905|NRM|0|0|0|N|0|INTERNET
4425235991|internet.ioperator.com|SA|LOC|0|20130220|201859|NRM|0|0|0|N|0|INTERNET
0822561436|internet.ioperator.com|SA|LOC|0|20130220|201909|NRM|0|0|0|N|0|INTERNET
6625061244|internet.ioperator.com|SA|LOC|0|20130220|195018|NRM|0|0|0|N|8192|INTERNET
7705429492|internet.ioperator.com|SA|LOC|0|20130220|203137|NRM|.17|0|0|N|181248|INTERNET
3302657502|subscripcion|SA|LOC|0|20130220|193800|NRM|78.99|0|0|N|0|INTERNET
0092250871|internet.ioperator.com|SA|LOC|0|20130220|193802|NRM|0|0|0|N|0|INTERNET
8562100146|internet.ioperator.com|SA|LOC|0|20130220|193738|NRM|0|0|0|N|1024|INTERNET
7672163168|internet.ioperator.com|SA|LOC|0|20130220|192352|NRM|.01|0|0|N|11264|INTERNET
3822355583|internet.ioperator.com|SA|LOC|0|20130220|213703|NRM|0|0|0|N|0|INTERNET
0322534410|internet.ioperator.com|SA|LOC|0|20130220|105656|NRM|0|0|0|N|1594368|INTERNET
6642359963|internet.ioperator.com|SA|LOC|0|20130220|143213|NRM|8.34|0|0|N|8717312|INTERNET
6671793383|internet.ioperator.com|SA|LOC|0|20130220|143856|NRM|.2|0|0|N|218112|INTERNET
8842266237|internet.ioperator.com|SA|LOC|0|20130220|142407|NRM|.59|0|0|N|624640|INTERNET
4522128348|internet.ioperator.com|SA|LOC|0|20130220|132143|NRM|.01|0|0|N|17408|INTERNET
7982313486|internet.ioperator.com|SA|LOC|0|20130220|213500|NRM|0|0|0|N|2048|INTERNET
9442933936|internet.ioperator.com|SA|LOC|0|20130220|215623|NRM|0|0|0|N|0|INTERNET
5534484366|internet.ioperator.com|SA|LOC|0|20130220|215006|NRM|.04|0|0|N|51200|INTERNET
7332180733|internet.ioperator.com|SA|LOC|0|20130220|220945|NRM|0|0|0|N|0|INTERNET
3392614251|internet.ioperator.com|SA|LOC|0|20130220|192751|NRM|0|0|0|N|271360|INTERNET
0003333925|internet.ioperator.com|SA|LOC|0|20130220|220500|NRM|0|0|0|N|0|INTERNET
0623316338|internet.ioperator.com|SA|LOC|0|20130220|212554|NRM|0|0|0|N|4096|INTERNET
4852115512|internet.ioperator.com|SA|LOC|0|20130220|212601|NRM|0|0|0|N|0|INTERNET
5534079374|internet.ioperator.com|SA|LOC|0|20130220|215524|NRM|0|0|0|N|10240|INTERNET
5383806674|internet.ioperator.com|SA|LOC|0|20130220|205945|NRM|0|0|0|N|0|INTERNET
9000713077|internet.ioperator.com|SA|LOC|0|20130220|200651|NRM|.01|0|0|N|11264|INTERNET
8336157894|internet.ioperator.com|SA|LOC|0|20130220|212114|NRM|0|0|0|N|0|INTERNET
6645909994|internet.ioperator.com|SA|LOC|0|20130220|215007|NRM|0|0|0|N|0|INTERNET
0727788605|internet.ioperator.com|SA|LOC|0|20130220|205237|NRM|0|0|0|N|0|INTERNET
0032155622|internet.ioperator.com|SA|LOC|0|20130220|205136|NRM|.02|0|0|N|25600|INTERNET
8862722493|wap.ioperator.com|SA|LOC|0|20130220|201218|NRM|0|0|0|N|0|INTERNET
3303557498|internet.ioperator.com|SA|LOC|0|20130220|215012|NRM|0|0|0|N|0|INTERNET
3334665730|internet.ioperator.com|SA|LOC|0|20130220|195536|NRM|.1|0|0|N|108544|INTERNET
8572104482|internet.ioperator.com|SA|LOC|0|20130220|201722|NRM|.09|0|0|N|101376|INTERNET
5642455483|internet.ioperator.com|SA|LOC|0|20130220|204037|NRM|0|0|0|N|6144|INTERNET
0475157918|internet.ioperator.com|SA|LOC|0|20130220|180325|NRM|6.32|0|0|N|6612992|INTERNET
6630494035|internet.ioperator.com|SA|LOC|0|20130220|195112|NRM|.14|0|0|N|153600|INTERNET
3929811983|internet.ioperator.com|SA|LOC|0|20130220|200416|NRM|.03|0|0|N|33792|INTERNET
8562272013|internet.ioperator.com|SA|LOC|0|20130220|142903|NRM|0|0|0|N|94208|INTERNET
8334507005|internet.ioperator.com|SA|LOC|0|20130220|115143|NRM|.3|0|0|N|321536|INTERNET
6622583219|internet.ioperator.com|SA|LOC|0|20130220|100118|NRM|0|0|0|N|676864|INTERNET
0072151983|internet.ioperator.com|SA|LOC|0|20130220|144329|NRM|.16|0|0|N|176128|INTERNET
0732749130|internet.ioperator.com|SA|LOC|0|20130220|150719|NRM|2.65|0|0|N|2925568|INTERNET
3339730119|internet.ioperator.com|SA|LOC|0|20130220|215018|NRM|0|0|0|N|0|INTERNET
8232650463|wap.ioperator.com|SA|LOC|0|20130220|204230|NRM|.05|0|0|N|59392|INTERNET
8462150994|8462137948|SA|LOC|0|20130220|153657|NRM|.88|0|0|N||SMS
3392357309|22231096|SA|LOC|0|20130220|210727|NRM|0|0|0|N||SMS
8336573930|8232251376|SA|LOC|0|20130220|132225|NRM|0|0|1|N||SMS
8232824135|6645017086|SA|LOC|0|20130220|153658|NRM|.88|0|1|N||SMS
5782138529|5782136935|SA|NAC|3|20130220|204958|NAC|2.94|0|1|N||VOICE
4445570720|4428224281|SA|LOC|3|20130220|192448|NRM|12.48|0|1|N||VOICE
3502225438|3502168870|SA|LOC|1|20130220|165219|NRM|3.98|0|1|N||VOICE
6640682866|6636174698|SA|LOC|1|20130220|173701|NRM|0|1|1|N||VOICE
6632223863|6633008822|SA|LOC|7|20130220|203315|NRM|1.96|0|1|N||VOICE
5222236584|5222121510|SA|LOC|1|20130220|203749|NRM|.98|0|1|N||VOICE
6672138876|6640095220|SA|LOC|2|20130220|120119|NRM|1.96|0|1|N||VOICE
0762171933|0762299806|SA|LOC|0|20130220|131617|NRM|.88|0|1|N||SMS
3335859512|3333815207|SA|LOC|0|20130220|202415|NRM|0|0|1|N||SMS
8758784908|8862693713|SA|LOC|0|20130220|145722|NRM|.88|0|1|N||SMS
3072135175|3072106193|SA|LOC|0|20130220|101548|NRM|.88|0|1|N||SMS
0623653029|7783410896|SA|LOC|0|20130220|122126|NRM|.88|0|1|N||SMS
0722495672|0722852092|SA|LOC|0|20130220|144730|NRM|.88|0|1|N||SMS
8232399846|8232115454|SA|LOC|0|20130220|191819|NRM|0|0|1|N||SMS
8333306801|8335042871|SA|LOC|0|20130220|162524|NRM|.88|0|1|N||SMS
6629250589|6645258191|SA|LOC|0|20130220|112725|NRM|.88|0|1|N||SMS
0282196836|0482215181|SA|LOC|0|20130220|213935|NRM|.88|0|1|N||SMS
8828055504|8822734267|SA|LOC|0|20130220|174106|NRM|0|0|1|N||SMS
8472170414|8472162118|SA|LOC|0|20130220|212232|NRM|0|0|1|N||SMS
0732539084|0732561441|SA|LOC|0|20130220|213157|NRM|.85|0|1|N||SMS
0732572714|0732558476|SA|LOC|0|20130220|163853|NRM|0|0|1|N||SMS
3832651277|3838946637|SA|LOC|0|20130220|163947|NRM|0|0|1|N||SMS
3492470590|22231097|SA|LOC|0|20130220|130104|NRM|0|0|0|N||SMS
8472104992|8472115953|SA|LOC|0|20130220|170723|NRM|.88|0|1|N||SMS
0332744752|0782374827|SA|LOC|0|20130220|160058|NRM|.88|0|1|N||SMS
3303308526|3962151549|SA|LOC|0|20130220|153726|NRM|.88|0|1|N||SMS
3337823096|3337898618|SA|LOC|1|20130220|135100|NRM|.98|0|1|N||VOICE
9832101039|8572213609|SA|NAC|10|20130220|093311|NAC|4.9|0|1|N||VOICE
7552307273|7552074135|SA|LOC|1|20130220|132641|NRM|1.19|0|1|N||VOICE
3332370097|3333041426|SA|LOC|4|20130220|154021|NRM|15.92|0|0|N||VOICE
3832153753|3832348103|SA|LOC|1|20130220|152652|NRM|0|1|1|N||VOICE
6635086159|6638209008|SA|LOC|2|20130220|105741|NRM|0|2|1|N||VOICE
3336989750|0292126832|SA|LOC|0|20130220|202708|NRM|.88|0|1|N||SMS
3932181583|3502421678|SA|LOC|0|20130220|193357|NRM|.88|0|1|N||SMS
8472157144|8472166832|SA|LOC|0|20130220|193355|NRM|0|0|1|N||SMS
8672110812|8582723225|SA|LOC|0|20130220|201524|NRM|.88|0|1|N||SMS
0008549351|0082314430|SA|LOC|0|20130220|185353|NRM|0|0|1|N||SMS
0822570948|0822503615|SA|LOC|0|20130220|161935|NRM|0|0|1|N||SMS
3334331768|3822406393|SA|NAC|6|20130220|123615|NRM|.98|0|1|N||VOICE
3303580734|3303615022|SA|LOC|5|20130220|225424|NRM|0|5|1|N||VOICE
0622227411|0622795327|SA|LOC|1|20130220|103324|NRM|.98|0|1|N||VOICE
4424061498|4421325914|SA|LOC|2|20130220|115503|NRM|8.32|0|1|N||VOICE
5532247497|5532711838|SA|LOC|1|20130220|075927|NRM|0|1|1|N||VOICE
6641891935|6656869798|SA|LOC|0|20130220|161108|NRM|.88|0|1|N||SMS
6637781406|6638287259|SA|LOC|0|20130220|090828|NRM|.88|0|1|N||SMS
8336637941|8242235268|SA|LOC|0|20130220|120635|NRM|.88|0|1|N||SMS
8822101196|8862331856|SA|LOC|0|20130220|120447|NRM|0|0|1|N||SMS
6654021535|6639899168|SA|LOC|0|20130220|181335|NRM|0|0|1|N||SMS
6062107733|8823193924|SA|LOC|0|20130220|105333|NRM|0|0|1|N||SMS
8882747291|8586103418|SA|LOC|0|20130220|074151|NRM|.88|0|0|N||SMS
6624428155|6627066952|SA|LOC|0|20130220|115609|NRM|0|0|1|N||SMS
8232659683|8232920317|SA|LOC|0|20130220|074216|NRM|.88|0|1|N||SMS
6646769021|222661452|SA|LOC|0|20130220|090340|NRM|.3|0|0|N||SMS
6656370694|6602116429|SA|LOC|0|20130220|145823|NRM|.88|0|0|N||SMS
6665796955|6659558427|SA|LOC|0|20130220|175039|NRM|0|0|1|N||SMS
8336093538|8334933418|SA|LOC|0|20130220|121500|NRM|0|0|1|N||SMS
6633618592|6659507664|SA|LOC|0|20130220|120747|NRM|0|0|1|N||SMS
8823167285|8868672167|SA|LOC|0|20130220|160612|NRM|0|0|1|N||SMS
6649060826|6638075098|SA|LOC|0|20130220|111005|NRM|.88|0|0|N||SMS
6627092102|6645968479|SA|LOC|0|20130220|083957|NRM|0|0|1|N||SMS
0969633166|0962129018|SA|LOC|3|20130220|205338|NRM|2.94|0|1|N||VOICE
9772317143|9772668588|SA|LOC|2|20130220|155034|NRM|2.38|0|1|N||VOICE
0092364615|0092364614|SA|LOC|2|20130220|123512|NRM|0|2|1|N||VOICE
0722844108|0722114844|SA|LOC|1|20130220|123235|NRM|1.19|0|1|N||VOICE
5534737015|5532280030|SA|LOC|2|20130220|123208|NRM|0|2|1|N||VOICE
0272284642|0272125041|SA|LOC|2|20130220|124335|NRM|7.96|0|1|N||VOICE
0008491521|0002296203|SA|LOC|4|20130220|154539|NRM|0|4|1|N||VOICE
5722551568|5722204749|SA|LOC|1|20130220|200021|NRM|4.16|0|1|N||VOICE
5502109085|5502489805|SA|LOC|1|20130220|123624|NRM|4.16|0|1|N||VOICE
5392170297|5392140808|SA|LOC|1|20130220|133114|NRM|3.98|0|1|N||VOICE
5552469956|5553190885|SA|LOC|1|20130220|202103|NRM|0|1|1|N||VOICE
5505599926|5503166149|SA|LOC|4|20130220|123633|NRM|0|4|1|N||VOICE
6638782175|6621279213|SA|LOC|1|20130220|140900|NRM|4.16|0|1|N||VOICE
7592185174|7306201066|SA|NAC|5|20130220|224601|NRM|0|5|1|N||VOICE
6648213413|6624834954|SA|LOC|5|20130220|160023|NRM|0|5|1|N||VOICE
5672228899|5543118616|SA|NAC|4|20130220|184524|NAC|3.92|0|1|N||VOICE
0332359294|0332393874|SA|LOC|1|20130220|205453|NRM|3.98|0|1|N||VOICE
9788536128|9782729536|SA|LOC|5|20130220|134510|NRM|0|5|1|N||VOICE
7674878312|7673795125|SA|LOC|1|20130220|215347|NRM|0|1|1|N||VOICE
0252346986|0252356074|SA|LOC|1|20130220|113205|NRM|3.98|0|1|N||VOICE
0043456478|0482399296|SA|NAC|1|20130220|103416|NRM|0|1|1|N||VOICE
0022147177|0022130219|SA|LOC|0|20130220|233357|NRM|0|0|1|N||SMS
6629243781|0004358885|SA|LOC|0|20130220|113030|NRM|.88|0|1|N||SMS
8823122902|8827941977|SA|LOC|0|20130220|132550|NRM|.88|0|1|N||SMS
6629280137|6659462624|SA|LOC|0|20130220|113404|NRM|0|0|1|N||SMS
3072154545|3072246879|SA|LOC|0|20130220|235416|NRM|.88|0|0|N||SMS
0042157730|0043447107|SA|LOC|0|20130220|190819|NRM|0|0|1|N||SMS
8949436762|8942211753|SA|LOC|0|20130220|234153|NRM|0|0|1|N||SMS
3337899338|3332184114|SA|LOC|0|20130220|222815|NRM|.88|0|1|N||SMS
6636459640|6650264646|SA|LOC|0|20130220|131657|NRM|.88|0|1|N||SMS
0622609808|0622468585|SA|LOC|0|20130220|225905|NRM|0|0|1|N||SMS
8842321313|6633280206|SA|LOC|0|20130220|132056|NRM|.88|0|1|N||SMS
6660555294|6640014223|SA|LOC|0|20130220|172433|NRM|.88|0|1|N||SMS
6636352671|8462559621|SA|LOC|0|20130220|172146|NRM|.88|0|1|N||SMS
6651838763|6674299632|SA|LOC|0|20130220|131413|NRM|.88|0|0|N||SMS
8334263442|8334255349|SA|LOC|0|20130220|172146|NRM|0|0|1|N||SMS
3942156411|3392828432|SA|LOC|0|20130220|201353|NRM|.88|0|1|N||SMS
8862478845|8862101542|SA|LOC|0|20130220|164632|NRM|.88|0|1|N||SMS
8752214069|8752168777|SA|LOC|0|20130220|193749|NRM|.88|0|1|N||SMS
6628307016|6650430464|SA|LOC|0|20130220|141854|NRM|.88|0|0|N||SMS
6626701985|6629552341|SA|LOC|3|20130220|233401|NRM|0|3|1|N||VOICE
8952341746|8952311126|SA|LOC|5|20130220|180155|NRM|0|5|1|N||VOICE
3334920043|3332208589|SA|LOC|0|20130220|224837|NRM|.88|0|1|N||SMS
8752155042|8752133804|SA|LOC|0|20130220|195819|NRM|.88|0|1|N||SMS
0742175491|22231096|SA|LOC|0|20130220|195535|NRM|0|0|0|N||SMS
0070743125|0078417472|SA|LOC|0|20130220|214556|NRM|0|0|1|N||SMS
3852104604|3852198521|SA|LOC|0|20130220|230257|NRM|0|0|1|N||SMS
0646671755|6623435515|SA|LOC|0|20130220|225827|NRM|.88|0|1|N||SMS
8823283590|8822908140|SA|LOC|0|20130220|120810|NRM|.88|0|1|N||SMS
3492348783|3492241887|SA|LOC|0|20130220|214523|NRM|.88|0|1|N||SMS
6671026836|6642452758|SA|LOC|0|20130220|085158|NRM|0|0|1|N||SMS
8842624536|8842379717|SA|LOC|0|20130220|074322|NRM|.88|0|1|N||SMS
8232408523|8232758567|SA|LOC|0|20130220|074218|NRM|.88|0|1|N||SMS
0762261880|222661452|SA|LOC|0|20130220|212335|NRM|.3|0|0|N||SMS
0732498346|6645953429|SA|LOC|0|20130220|112956|NRM|.85|0|1|N||SMS
5692261524|22231096|SA|LOC|0|20130220|231222|NRM|0|0|0|N||SMS
5472103964|5472230198|SA|LOC|0|20130220|233746|NRM|0|0|1|N||SMS
3832671906|3832272617|SA|LOC|0|20130220|133119|NRM|0|0|1|N||SMS
8942210860|8949409889|SA|LOC|0|20130220|123507|NRM|0|0|1|N||SMS
5882273903|22231097|SA|LOC|0|20130220|235701|NRM|0|0|0|N||SMS
0092564379|6649929657|SA|LOC|0|20130220|121455|NRM|.85|0|1|N||SMS
3432120629|3462212787|SA|LOC|0|20130220|132524|NRM|.88|0|0|N||SMS
3929803028|3999904749|SA|LOC|0|20130220|101547|NRM|.88|0|1|N||SMS
0642171346|0642284275|SA|LOC|0|20130220|144414|NRM|.88|0|1|N||SMS
3872144084|3872119049|SA|LOC|0|20130220|150212|NRM|0|0|1|N||SMS
0042867664|0042031030|SA|LOC|0|20130220|101418|NRM|.88|0|1|N||SMS
6649016632|6627027810|SA|LOC|0|20130220|145945|NRM|0|0|1|N||SMS
3522341086|8509616464|SA|LOC|0|20130220|222213|NRM|0|0|1|N||SMS
6642042091|0442228452|SA|LOC|0|20130220|185259|NRM|.88|0|1|N||SMS
0952543659|0952197727|SA|LOC|0|20130220|223241|NRM|.85|0|1|N||SMS
6640425155|6648592439|SA|LOC|0|20130220|132643|NRM|.88|0|0|N||SMS
8832321849|222661452|SA|LOC|0|20130220|124659|NRM|.3|0|0|N||SMS
0093341362|8752154864|SA|LOC|0|20130220|221508|NRM|.85|0|1|N||SMS
6650729934|22231099|SA|LOC|0|20130220|164936|NRM|0|0|0|N||SMS
6624033480|6647479555|SA|LOC|0|20130220|125852|NRM|.88|0|0|N||SMS
8832313662|8832395006|SA|LOC|0|20130220|190442|NRM|0|0|1|N||SMS
8842336197|6648347939|SA|LOC|0|20130220|202106|NRM|.88|0|1|N||SMS
6640842377|6642326282|SA|LOC|0|20130220|132325|NRM|0|0|1|N||SMS
9226485312|9226669630|SA|LOC|1|20130220|122032|NRM|1.19|0|1|N||VOICE
7752354050|7755371154|SA|LOC|1|20130220|012022|NRM|1.14|0|0|N||VOICE
4445722174|4427038162|SA|LOC|0|20130220|214747|NRM|0|0|1|N||SMS
4062234099|4062195662|SA|LOC|0|20130220|181716|NRM|.88|0|0|N||SMS
5032320557|5030505317|SA|LOC|0|20130220|134134|NRM|.88|0|1|N||SMS
8582612551|8582360271|SA|LOC|0|20130220|070523|NRM|0|0|1|N||SMS
5534549923|5533429562|SA|LOC|0|20130220|181542|NRM|0|0|1|N||SMS
3822514378|3822254367|SA|LOC|0|20130220|074558|NRM|.88|0|1|N||SMS
0939300951|0932102329|SA|LOC|0|20130220|151348|NRM|0|0|1|N||SMS
6659184816|6633296906|SA|LOC|0|20130220|182341|NRM|0|0|1|N||SMS
0043176028|0042464358|SA|LOC|0|20130220|211812|NRM|.88|0|1|N||SMS
6637800731|8232700303|SA|LOC|0|20130220|153001|NRM|0|0|1|N||SMS
8832531120|222661452|SA|LOC|0|20130220|105333|NRM|.3|0|0|N||SMS
6630277169|6646128702|SA|LOC|0|20130220|125018|NRM|.88|0|1|N||SMS
6640492981|6631954363|SA|LOC|0|20130220|161940|NRM|0|0|1|N||SMS
8842354192|22231096|SA|LOC|0|20130220|093031|NRM|0|0|0|N||SMS
5383905554|6646818781|SA|LOC|5|20130220|153943|NAC|0|5|1|N||VOICE
7382177528|7386357366|SA|LOC|1|20130220|174409|NRM|1.19|0|1|N||VOICE
3392598066|3399498490|SA|LOC|5|20130220|193924|NRM|0|5|1|N||VOICE
7732047919|7732311725|SA|LOC|3|20130220|085755|NRM|3.57|0|1|N||VOICE
0342388207|0342162524|SA|LOC|6|20130220|133545|NRM|5.88|0|1|N||VOICE
6620464441|6641432823|SA|LOC|1|20130220|143933|NRM|4.16|0|0|N||VOICE
4424932583|4424152950|SA|LOC|1|20130220|101903|NRM|1.19|0|1|N||VOICE
6651550130|6638100885|SA|LOC|1|20130220|092452|NRM|2.98|0|1|N||VOICE
5534754953|5533973533|SA|LOC|2|20130220|211310|NRM|0|2|1|N||VOICE
5325733999|5322135965|SA|LOC|1|20130220|212646|NRM|2.98|0|1|N||VOICE
5502067892|5500396063|SA|LOC|4|20130220|213324|NRM|0|4|1|N||VOICE
8883368162|8884186479|SA|LOC|1|20130220|062601|NRM|2.6|0|1|N||VOICE
5632382373|5636362118|SA|LOC|1|20130220|101334|NRM|1.19|0|1|N||VOICE
6647627970|6672196099|SA|LOC|0|20130220|211409|NRM|0|0|1|N||SMS
6655918180|6649014851|SA|LOC|0|20130220|211535|NRM|.88|0|1|N||SMS
8832161983|22231096|SA|LOC|0|20130220|084507|NRM|0|0|0|N||SMS
6640164233|6630171700|SA|LOC|0|20130220|213026|NRM|0|0|1|N||SMS
6626172746|6665089429|SA|LOC|0|20130220|201813|NRM|0|0|1|N||SMS
6646154377|6641896468|SA|LOC|0|20130220|172121|NRM|.88|0|1|N||SMS
6656715570|5534547860|SA|LOC|0|20130220|120529|NRM|.88|0|1|N||SMS
6629251152|6645051324|SA|LOC|0|20130220|081342|NRM|0|0|1|N||SMS
8333553742|8332445918|SA|LOC|0|20130220|171814|NRM|.88|0|1|N||SMS
8232862854|8337148901|SA|LOC|0|20130220|133553|NRM|0|0|1|N||SMS
5962196014|5962131756|SA|LOC|4|20130220|122647|NRM|3.92|0|1|N||VOICE
7674114734|7672562414|SA|LOC|1|20130220|184323|NRM|3.98|0|1|N||VOICE
8553331152|8552719412|SA|LOC|1|20130220|204907|NRM|1.19|0|1|N||VOICE
3334457525|3335528077|SA|LOC|1|20130220|075549|NRM|1.19|0|1|N||VOICE
0472211499|0472155203|SA|LOC|1|20130220|083611|NRM|.98|0|0|N||VOICE
8882748661|8885290396|SA|LOC|2|20130220|152909|NRM|2.38|0|1|N||VOICE
6633716890|6638128124|SA|NAC|5|20130220|212748|NAC|0|5|1|N||VOICE
7562150262|7585937554|SA|NAC|3|20130220|164216|NAC|2.82|0|1|N||VOICE
5792245514|internet.ioperator.com|SA|LOC|0|20130220|201026|NRM|.27|0|0|N|282624|INTERNET
6631231664|internet.ioperator.com|SA|LOC|0|20130220|193501|NRM|0|0|0|N|4096|INTERNET
7592178867|internet.ioperator.com|SA|LOC|0|20130220|234334|NRM|.08|0|0|N|83968|INTERNET
8232914118|internet.ioperator.com|SA|LOC|0|20130220|213501|NRM|0|0|0|N|186368|INTERNET
4862183529|internet.ioperator.com|SA|LOC|0|20130220|214102|NRM|0|0|0|N|5120|INTERNET
8842339161|internet.ioperator.com|SA|LOC|0|20130220|235419|NRM|.1|0|0|N|108544|INTERNET
0002088424|internet.ioperator.com|SA|LOC|0|20130220|175716|NRM|.66|0|0|N|691200|INTERNET
7732166549|internet.ioperator.com|SA|LOC|0|20130220|204745|NRM|0|0|0|N|345088|INTERNET
9442874067|9792260807|SA|NAC|2|20130220|175144|NRM|0|2|1|N||VOICE
9443406539|9442625629|SA|LOC|1|20130220|170815|NRM|0|1|1|N||VOICE
5737160549|5732343319|SA|LOC|5|20130220|163015|NRM|0|5|1|N||VOICE
6626701985|3492319560|SA|NAC|5|20130220|082950|NRM|0|5|1|N||VOICE
6638335061|8862120065|SA|NAC|5|20130220|084221|NRM|0|5|1|N||VOICE
0952388915|0952396735|SA|LOC|2|20130220|093420|NRM|2.28|0|1|N||VOICE
0323792405|0323407009|SA|INT|1|20130220|092500|NRM|4.16|0|1|N||VOICE
7972898041|7982214761|SA|NAC|2|20130220|162536|NRM|0|2|1|N||VOICE
0202247598|0202178006|SA|LOC|1|20130220|224845|NRM|0|1|1|N||VOICE
7256135569|7253293769|SA|LOC|3|20130220|201858|NRM|0|3|1|N||VOICE
6640288773|6623138920|SA|LOC|5|20130220|195305|NRM|0|5|1|N||VOICE
6650539457|6642049651|SA|LOC|1|20130220|154805|NRM|0|1|1|N||VOICE
8336658364|8332200656|SA|LOC|2|20130220|172544|NRM|0|2|1|N||VOICE
5555331787|5552876958|SA|LOC|2|20130220|221047|NRM|5.96|0|1|N||VOICE
8462928666|8462895562|SA|LOC|5|20130220|144503|NRM|4.9|0|1|N||VOICE
5552357620|5553454858|SA|LOC|7|20130220|154616|NRM|6.86|0|1|N||VOICE
7673241917|7673518444|SA|LOC|2|20130220|105312|NRM|7.96|0|0|N||VOICE
3822248097|6640286793|SA|NAC|5|20130220|210441|NRM|0|5|1|N||VOICE
3542254001|3336975333|SA|NAC|5|20130220|210602|NRM|0|5|1|N||VOICE
0002607073|0003863523|SA|LOC|1|20130220|184912|NRM|0|1|1|N||VOICE
0093346722|0092693787|SA|LOC|1|20130220|172456|NRM|3.98|0|1|N||VOICE
6643123949|6658875821|SA|LOC|2|20130220|184612|NRM|0|2|1|N||VOICE
9443946165|9442208130|SA|LOC|4|20130220|155413|NRM|0|4|1|N||VOICE
9772450119|9772757502|SA|LOC|3|20130220|170713|NRM|0|3|1|N||VOICE
8334508154|8335724174|SA|LOC|4|20130220|204555|NRM|4.76|0|1|N||VOICE
4425240505|4421340374|SA|LOC|2|20130220|222923|NRM|2.38|0|1|N||VOICE
8334149850|8335813603|SA|LOC|2|20130220|202916|NRM|2.38|0|1|N||VOICE
6645797809|6620364062|SA|LOC|5|20130220|231028|NRM|5.95|0|1|N||VOICE
4421261802|4425476078|SA|LOC|1|20130220|063105|NRM|.98|0|1|N||VOICE
6643147250|6646724886|SA|LOC|6|20130220|133434|NRM|1.19|0|1|N||VOICE
7585156582|7582294508|SA|LOC|5|20130220|195745|NRM|0|5|1|N||VOICE
8822435384|8822522028|SA|LOC|3|20130220|204639|NRM|12.48|0|1|N||VOICE
3592306695|3592252812|SA|LOC|1|20130220|133335|NRM|0|1|1|N||VOICE
4582158633|4068996946|SA|INT|6|20130220|230634|NRM|1.98|0|1|N||VOICE
0323153246|0322440987|SA|LOC|1|20130220|195121|NRM|.98|0|1|N||VOICE
